Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
16/1/2007;10:00:00;0.332;0;242.68;1.6;0;0;0
16/1/2007;10:01:00;0.336;0;243.24;1.6;0;0;0
16/1/2007;10:02:00;0.332;0;243;1.6;0;0;0
16/1/2007;10:03:00;0.334;0;243.06;1.6;0;0;0
16/1/2007;10:04:00;0.332;0;242.38;1.6;0;0;0
16/1/2007;10:05:00;0.328;0;242.44;1.6;0;0;0
16/1/2007;10:06:00;0.326;0;242.66;1.6;0;0;0
16/1/2007;10:07:00;0.326;0;243;1.6;0;0;0
16/1/2007;10:08:00;0.398;0.1;243.4;2;0;0;0
16/1/2007;10:09:00;0.412;0.144;243.31;1.8;0;2;0
16/1/2007;10:10:00;0.466;0.198;243.65;2.2;0;1;0
16/1/2007;10:11:00;0.484;0.248;242.98;2.2;0;1;0
16/1/2007;10:12:00;0.492;0.244;242.3;2.4;0;2;0
16/1/2007;10:13:00;0.496;0.244;242.2;2.4;0;1;0
16/1/2007;10:14:00;0.496;0.246;242.67;2.4;0;2;0
16/1/2007;10:15:00;0.498;0.248;242.97;2.4;0;1;0
16/1/2007;10:16:00;0.488;0.242;242.13;2.4;0;1;0
16/1/2007;10:17:00;0.48;0.24;241.76;2.2;0;2;0
16/1/2007;10:18:00;0.476;0.238;241.31;2.2;0;1;0
16/1/2007;10:19:00;0.474;0.236;241.05;2.2;0;2;0
16/1/2007;10:20:00;0.582;0.352;240.54;2.8;0;1;0
16/1/2007;10:21:00;0.578;0.36;239.73;2.8;0;1;0
16/1/2007;10:22:00;0.52;0.28;240.27;2.6;0;2;0
16/1/2007;10:23:00;0.502;0.258;239.65;2.4;0;1;0
16/1/2007;10:24:00;0.516;0.284;239.37;2.6;0;1;0
16/1/2007;10:25:00;0.522;0.282;239.96;2.6;0;2;0
16/1/2007;10:26:00;0.492;0.252;238.77;2.4;0;1;0
16/1/2007;10:27:00;0.45;0.172;238.88;2.2;0;0;0
16/1/2007;10:28:00;0.426;0.136;239.44;2;0;0;0
16/1/2007;10:29:00;0.424;0.136;239.22;2;0;0;0
16/1/2007;10:30:00;0.422;0.138;239.59;2;0;0;0
16/1/2007;10:31:00;0.418;0.132;238.85;2;0;0;0
16/1/2007;10:32:00;0.416;0.132;238.76;2;0;0;0
16/1/2007;10:33:00;0.362;0.058;238.73;1.8;0;0;0
16/1/2007;10:34:00;0.318;0;238.9;1.4;0;0;0
16/1/2007;10:35:00;0.32;0;239.19;1.4;0;0;0
16/1/2007;10:36:00;0.318;0;239.42;1.4;0;0;0
16/1/2007;10:37:00;0.318;0;239.17;1.4;0;0;0
16/1/2007;10:38:00;0.318;0;239.19;1.4;0;0;0
16/1/2007;10:39:00;0.32;0;239.77;1.6;0;0;0
16/1/2007;10:40:00;0.318;0;239.3;1.4;0;0;0
16/1/2007;10:41:00;0.336;0;239.83;1.6;0;0;0
16/1/2007;10:42:00;0.328;0;240.2;1.6;0;0;0
16/1/2007;10:43:00;0.328;0;240.26;1.6;0;0;0
16/1/2007;10:44:00;0.328;0;240.05;1.6;0;0;0
16/1/2007;10:45:00;0.334;0;240.97;1.6;0;0;0
16/1/2007;10:46:00;0.336;0;240.46;1.6;0;0;0
16/1/2007;10:47:00;0.322;0;239.55;1.6;0;0;0
16/1/2007;10:48:00;0.318;0;239.57;1.4;0;0;0
16/1/2007;10:49:00;0.318;0;239.76;1.4;0;0;0
16/1/2007;10:50:00;0.322;0;240.29;1.4;0;0;0
16/1/2007;10:51:00;0.318;0;240.14;1.4;0;0;0
16/1/2007;10:52:00;0.32;0;240.23;1.4;0;0;0
16/1/2007;10:53:00;0.32;0;240.41;1.4;0;0;0
16/1/2007;10:54:00;0.318;0;239.48;1.4;0;0;0
16/1/2007;10:55:00;0.318;0;239.46;1.4;0;0;0
16/1/2007;10:56:00;0.49;0.182;238.35;2.4;0;0;0
16/1/2007;10:57:00;0.506;0.234;238.85;2.4;0;0;0
16/1/2007;10:58:00;0.502;0.228;237.8;2.4;0;0;0
16/1/2007;10:59:00;0.5;0.228;237.66;2.4;0;0;0
16/1/2007;11:00:00;0.5;0.234;238.53;2.4;0;0;0
16/1/2007;11:01:00;0.494;0.23;238.01;2.4;0;0;0
16/1/2007;11:02:00;0.488;0.234;238.49;2.4;0;0;0
16/1/2007;11:03:00;0.486;0.236;239.02;2.4;0;0;0
16/1/2007;11:04:00;0.486;0.238;239.36;2.4;0;0;0
16/1/2007;11:05:00;0.482;0.236;238.95;2.4;0;0;0
16/1/2007;11:06:00;0.484;0.232;238.46;2.4;0;0;0
16/1/2007;11:07:00;0.48;0.232;238.35;2.4;0;0;0
16/1/2007;11:08:00;0.434;0.158;238.19;2;0;0;0
16/1/2007;11:09:00;0.37;0.068;239.46;1.8;0;0;0
16/1/2007;11:10:00;0.32;0;239.34;1.4;0;0;0
16/1/2007;11:11:00;0.32;0;239.15;1.6;0;0;0
16/1/2007;11:12:00;0.332;0;241.02;1.6;0;0;0
16/1/2007;11:13:00;0.33;0;240.89;1.6;0;0;0
16/1/2007;11:14:00;0.332;0;241.01;1.6;0;0;0
16/1/2007;11:15:00;0.332;0;241.67;1.6;0;0;0
16/1/2007;11:16:00;0.33;0;241.8;1.6;0;0;0
16/1/2007;11:17:00;0.328;0;242.76;1.6;0;0;0
16/1/2007;11:18:00;0.326;0;242.94;1.6;0;0;0
16/1/2007;11:19:00;0.326;0;243.15;1.6;0;0;0
16/1/2007;11:20:00;0.334;0;242.71;1.6;0;0;0
16/1/2007;11:21:00;0.328;0;242.66;1.6;0;0;0
16/1/2007;11:22:00;0.312;0;242.71;1.4;0;0;0
16/1/2007;11:23:00;0.626;0.124;242.6;3.2;0;0;0
16/1/2007;11:24:00;0.26;0;242.75;1.2;0;0;0
16/1/2007;11:25:00;0.718;0;242.09;3;0;0;0
16/1/2007;11:26:00;0.74;0;242.44;3.2;0;0;0
16/1/2007;11:27:00;0.774;0;242.28;3.4;0;0;0
16/1/2007;11:28:00;0.776;0;242.35;3.4;0;0;0
16/1/2007;11:29:00;0.774;0;241.93;3.4;0;0;0
16/1/2007;11:30:00;0.774;0;241.92;3.4;0;0;0
16/1/2007;11:31:00;0.784;0;242;3.4;0;0;0
16/1/2007;11:32:00;0.882;0.124;241.42;3.8;0;0;0
16/1/2007;11:33:00;0.886;0.15;241.75;3.8;0;0;0
16/1/2007;11:34:00;0.88;0.152;242.31;3.8;0;0;0
16/1/2007;11:35:00;0.878;0.148;241.55;3.8;0;0;0
16/1/2007;11:36:00;0.862;0.144;241;3.8;0;0;0
16/1/2007;11:37:00;0.864;0.146;240.8;3.8;0;0;0
16/1/2007;11:38:00;0.858;0.142;240.34;3.8;0;0;0
16/1/2007;11:39:00;0.858;0.14;239.75;3.8;0;0;0
16/1/2007;11:40:00;0.856;0.142;240.51;3.8;0;0;0
16/1/2007;11:41:00;0.844;0.142;240.8;3.6;0;0;0
16/1/2007;11:42:00;0.858;0.144;240.67;3.8;0;0;0
16/1/2007;11:43:00;0.88;0.15;241.08;3.8;0;0;0
16/1/2007;11:44:00;0.94;0.248;241.04;4.2;0;0;0
16/1/2007;11:45:00;0.856;0.134;241.48;3.8;0;0;0
16/1/2007;11:46:00;0.832;0.116;241.66;3.6;0;0;0
16/1/2007;11:47:00;0.814;0.114;241.56;3.6;0;0;0
16/1/2007;11:48:00;0.83;0.118;241.47;3.6;0;0;0
16/1/2007;11:49:00;0.84;0.118;241.43;3.6;0;0;0
16/1/2007;11:50:00;0.834;0.116;241.3;3.6;0;0;0
16/1/2007;11:51:00;0.814;0.114;241.15;3.6;0;0;0
16/1/2007;11:52:00;0.82;0.114;241.12;3.6;0;0;0
16/1/2007;11:53:00;0.824;0.122;242.43;3.6;0;0;0
16/1/2007;11:54:00;0.82;0.12;243;3.6;0;0;0
16/1/2007;11:55:00;0.768;0.092;242.59;3.2;0;0;0
16/1/2007;11:56:00;0.704;0;242.42;3;0;0;0
16/1/2007;11:57:00;0.712;0;242.81;3;0;0;0
16/1/2007;11:58:00;0.71;0;242.27;3;0;0;0
16/1/2007;11:59:00;0.718;0;242.45;3;0;0;0
16/1/2007;12:00:00;0.726;0;242.76;3.2;0;0;0
16/1/2007;12:01:00;0.724;0;242.36;3.2;0;0;0
16/1/2007;12:02:00;0.724;0;242.57;3.2;0;0;0
16/1/2007;12:03:00;0.716;0;242.08;3;0;0;0
16/1/2007;12:04:00;0.72;0;243.28;3;0;0;0
16/1/2007;12:05:00;0.812;0.116;242.66;3.6;0;0;0
16/1/2007;12:06:00;0.868;0.142;243.19;3.8;0;2;0
16/1/2007;12:07:00;0.916;0.192;243.59;4;0;1;0
16/1/2007;12:08:00;0.942;0.278;242.9;4.2;0;2;0
16/1/2007;12:09:00;0.916;0.282;243.38;4;0;1;0
16/1/2007;12:10:00;0.912;0.28;243.16;4;0;1;0
16/1/2007;12:11:00;0.928;0.276;242.56;4;0;2;0
16/1/2007;12:12:00;0.92;0.28;242.9;4;0;1;0
16/1/2007;12:13:00;0.926;0.28;243.16;4;0;2;0
16/1/2007;12:14:00;2.242;0.324;241.35;10.6;19;2;0
16/1/2007;12:15:00;3.294;0.354;240.17;13.8;40;1;0
16/1/2007;12:16:00;3.262;0.356;240.29;13.6;39;2;0
16/1/2007;12:17:00;3.28;0.356;240.36;13.6;39;2;0
16/1/2007;12:18:00;3.326;0.348;239.58;14;39;1;0
16/1/2007;12:19:00;3.406;0.428;239.86;14.4;39;2;0
16/1/2007;12:20:00;3.378;0.432;240.06;14.2;40;2;0
16/1/2007;12:21:00;3.326;0.328;241.13;13.8;39;1;0
16/1/2007;12:22:00;3.338;0.33;241.51;13.8;40;2;0
16/1/2007;12:23:00;3.316;0.324;240.84;13.8;40;1;0
16/1/2007;12:24:00;3.324;0.328;241.26;13.8;39;2;0
16/1/2007;12:25:00;3.324;0.328;241.38;13.8;40;2;0
16/1/2007;12:26:00;3.326;0.326;241.45;13.8;40;1;0
16/1/2007;12:27:00;3.334;0.33;241.76;13.8;40;2;0
16/1/2007;12:28:00;3.276;0.322;240.73;13.6;39;1;0
16/1/2007;12:29:00;3.26;0.32;240.36;13.6;40;2;0
16/1/2007;12:30:00;3.216;0.202;239.81;13.4;39;0;0
16/1/2007;12:31:00;2.136;0.214;241.53;10.2;24;0;0
16/1/2007;12:32:00;0.932;0.234;243.31;4;1;1;0
16/1/2007;12:33:00;0.926;0.23;242.8;4;1;0;0
16/1/2007;12:34:00;2.222;0.144;241.92;10.2;22;0;0
16/1/2007;12:35:00;3.1;0.096;241.18;12.8;39;0;0
16/1/2007;12:36:00;3.114;0.098;241.5;12.8;40;1;0
16/1/2007;12:37:00;0.89;0.124;242.94;4.2;5;0;0
16/1/2007;12:38:00;0.794;0.126;243.24;3.4;1;0;0
16/1/2007;12:39:00;0.792;0.122;242.73;3.4;1;0;0
16/1/2007;12:40:00;2.806;0.094;240.53;12;33;1;0
16/1/2007;12:41:00;3.074;0.09;240.05;12.8;39;0;0
16/1/2007;12:42:00;3.234;0.304;239.95;14;30;0;0
16/1/2007;12:43:00;1.9;0.424;241.62;9;2;0;0
16/1/2007;12:44:00;1.116;0.322;242.58;5.4;1;1;0
16/1/2007;12:45:00;3.81;0.55;240.56;16.8;23;0;0
16/1/2007;12:46:00;3.492;0.276;240.36;14.8;39;0;0
16/1/2007;12:47:00;2.624;0.238;241.09;11.8;32;1;0
16/1/2007;12:48:00;0.952;0.258;242.27;4.2;1;0;0
16/1/2007;12:49:00;0.896;0.26;242.84;4;1;0;0
16/1/2007;12:50:00;1.234;0.362;242.56;6.2;1;0;0
16/1/2007;12:51:00;2.204;0.55;241.34;10;1;1;0
16/1/2007;12:52:00;0.924;0.272;243.31;4.2;1;0;0
16/1/2007;12:53:00;0.89;0.264;243.27;3.8;1;0;0
16/1/2007;12:54:00;0.888;0.262;242.79;3.8;1;0;0
16/1/2007;12:55:00;0.888;0.262;242.88;3.8;1;1;0
16/1/2007;12:56:00;0.886;0.258;243;3.8;1;0;0
16/1/2007;12:57:00;0.792;0.124;242.8;3.4;1;0;0
16/1/2007;12:58:00;0.796;0.126;243.35;3.4;1;0;0
16/1/2007;12:59:00;0.79;0.118;243;3.4;1;1;0
16/1/2007;13:00:00;0.764;0.068;243.92;3.2;1;0;0
16/1/2007;13:01:00;0.764;0.066;243.71;3.2;0;0;0
16/1/2007;13:02:00;0.766;0.07;244.23;3.2;1;0;0
16/1/2007;13:03:00;0.76;0.064;242.95;3.2;0;1;0
16/1/2007;13:04:00;0.758;0.062;242.67;3.2;1;0;0
16/1/2007;13:05:00;0.758;0.06;242.46;3.2;0;0;0
16/1/2007;13:06:00;0.776;0.066;243.04;3.4;1;1;0
16/1/2007;13:07:00;0.842;0.172;243.84;3.6;0;0;0
16/1/2007;13:08:00;0.842;0.168;243.06;3.6;1;0;0
16/1/2007;13:09:00;0.838;0.168;243.05;3.6;0;0;0
16/1/2007;13:10:00;0.836;0.166;242.93;3.6;1;1;0
16/1/2007;13:11:00;0.838;0.168;243.29;3.6;0;0;0
16/1/2007;13:12:00;0.824;0.148;243.95;3.6;0;0;0
16/1/2007;13:13:00;0.814;0.13;244.37;3.4;0;0;0
16/1/2007;13:14:00;0.814;0.134;245.01;3.4;0;1;0
16/1/2007;13:15:00;0.812;0.132;244.66;3.4;0;0;0
16/1/2007;13:16:00;0.808;0.124;243.77;3.4;0;0;0
16/1/2007;13:17:00;0.828;0.138;243.53;3.6;0;0;0
16/1/2007;13:18:00;0.914;0.26;242.92;4;0;1;0
16/1/2007;13:19:00;0.916;0.262;243.31;4;0;0;0
16/1/2007;13:20:00;0.924;0.25;243.34;4;0;1;0
16/1/2007;13:21:00;0.93;0.272;242.17;4;0;1;0
16/1/2007;13:22:00;0.93;0.276;242.64;4;0;2;0
16/1/2007;13:23:00;0.93;0.276;242.79;4;0;2;0
16/1/2007;13:24:00;0.928;0.274;242.7;4;0;2;0
16/1/2007;13:25:00;0.932;0.282;243.7;4;0;1;0
16/1/2007;13:26:00;0.932;0.286;244.42;4;0;2;0
16/1/2007;13:27:00;0.926;0.278;243.28;4;0;2;0
16/1/2007;13:28:00;0.922;0.276;242.88;4;0;1;0
16/1/2007;13:29:00;0.92;0.276;242.68;4;0;2;0
16/1/2007;13:30:00;0.918;0.276;242.51;4;0;2;0
16/1/2007;13:31:00;0.916;0.278;242.74;4;0;2;0
16/1/2007;13:32:00;0.914;0.276;242.51;4;0;1;0
16/1/2007;13:33:00;0.914;0.28;242.78;4;0;2;0
16/1/2007;13:34:00;0.912;0.278;242.7;4;0;1;0
16/1/2007;13:35:00;0.906;0.272;241.87;4;0;2;0
16/1/2007;13:36:00;0.9;0.266;240.64;4;0;2;0
16/1/2007;13:37:00;0.91;0.276;242.19;4;0;1;0
16/1/2007;13:38:00;0.918;0.284;243.6;4;0;2;0
16/1/2007;13:39:00;0.916;0.282;243.24;4;0;1;0
16/1/2007;13:40:00;0.916;0.284;243.62;4;0;2;0
16/1/2007;13:41:00;0.914;0.28;243.18;4;0;2;0
16/1/2007;13:42:00;0.912;0.278;242.85;4;0;1;0
16/1/2007;13:43:00;0.912;0.28;243.07;4;0;2;0
16/1/2007;13:44:00;0.912;0.28;243.14;4;0;1;0
16/1/2007;13:45:00;0.908;0.278;242.56;4;0;2;0
16/1/2007;13:46:00;0.91;0.282;243.06;4;0;1;0
16/1/2007;13:47:00;0.908;0.278;242.61;4;0;2;0
16/1/2007;13:48:00;0.912;0.288;243.76;4;0;1;0
16/1/2007;13:49:00;0.914;0.288;244.13;4;0;2;0
16/1/2007;13:50:00;0.912;0.284;243.84;4;0;1;0
16/1/2007;13:51:00;0.884;0.236;243.67;3.8;0;1;0
16/1/2007;13:52:00;0.84;0.16;244.08;3.6;0;1;0
16/1/2007;13:53:00;0.87;0.174;243.57;3.8;0;0;0
16/1/2007;13:54:00;0.82;0.124;243.15;3.6;0;0;0
16/1/2007;13:55:00;0.874;0.122;243.09;3.8;0;0;0
16/1/2007;13:56:00;1.802;0.11;241.92;7.8;0;1;13
16/1/2007;13:57:00;2.036;0.108;241.66;8.4;0;0;18
16/1/2007;13:58:00;1.966;0.106;241.32;8.2;0;0;19
16/1/2007;13:59:00;1.906;0.108;241.49;7.8;0;0;18
16/1/2007;14:00:00;1.896;0.11;241.25;7.8;0;1;18
16/1/2007;14:01:00;1.912;0.116;242.88;7.8;0;0;18
16/1/2007;14:02:00;1.914;0.118;243.23;7.8;0;0;18
16/1/2007;14:03:00;1.91;0.118;243.05;7.8;0;0;18
16/1/2007;14:04:00;1.904;0.116;242.71;7.8;0;1;18
16/1/2007;14:05:00;1.886;0.106;241.63;7.8;0;0;18
16/1/2007;14:06:00;1.818;0;241.31;7.6;0;0;18
16/1/2007;14:07:00;1.826;0;242.03;7.6;0;1;18
16/1/2007;14:08:00;1.822;0;241.78;7.6;0;0;18
16/1/2007;14:09:00;1.818;0;241.41;7.6;0;0;18
16/1/2007;14:10:00;1.816;0;241.32;7.6;0;0;18
16/1/2007;14:11:00;1.826;0;242.1;7.6;0;1;18
16/1/2007;14:12:00;1.832;0;242.62;7.6;0;0;18
16/1/2007;14:13:00;1.834;0;242.36;7.6;0;0;18
16/1/2007;14:14:00;1.858;0;244.08;7.6;0;0;18
16/1/2007;14:15:00;1.882;0;244.25;7.8;0;1;18
16/1/2007;14:16:00;1.964;0.158;244.49;8;0;0;18
16/1/2007;14:17:00;1.952;0.154;243.71;8;0;0;19
16/1/2007;14:18:00;1.946;0.154;243.63;8;0;0;18
16/1/2007;14:19:00;1.938;0.15;243.13;8;0;1;18
16/1/2007;14:20:00;1.918;0.14;241.67;8;0;0;18
16/1/2007;14:21:00;1.918;0.14;241.88;8;0;0;18
16/1/2007;14:22:00;1.904;0.136;240.83;8;0;0;17
16/1/2007;14:23:00;1.894;0.132;240.22;7.8;0;1;18
16/1/2007;14:24:00;1.894;0.132;240.31;7.8;0;0;18
16/1/2007;14:25:00;1.89;0.132;240.06;7.8;0;0;17
16/1/2007;14:26:00;1.882;0.13;239.9;7.8;0;1;18
16/1/2007;14:27:00;1.882;0.13;240.02;7.8;0;0;18
16/1/2007;14:28:00;1.89;0.134;240.63;7.8;0;0;17
16/1/2007;14:29:00;1.87;0.126;239.08;7.8;0;0;18
16/1/2007;14:30:00;1.836;0.066;239.8;7.6;0;1;18
16/1/2007;14:31:00;1.786;0;239.56;7.4;0;0;17
16/1/2007;14:32:00;1.788;0;239.65;7.4;0;0;18
16/1/2007;14:33:00;1.79;0;239.94;7.4;0;0;17
16/1/2007;14:34:00;1.804;0;240.45;7.4;0;1;18
16/1/2007;14:35:00;1.794;0;239.68;7.4;0;0;18
16/1/2007;14:36:00;1.816;0;239.72;7.6;0;0;17
16/1/2007;14:37:00;1.922;0;240.77;8;0;0;18
16/1/2007;14:38:00;1.914;0;240.47;8;0;1;18
16/1/2007;14:39:00;2.034;0.188;239.77;8.6;0;1;17
16/1/2007;14:40:00;1.962;0.226;240.56;8.2;0;2;18
16/1/2007;14:41:00;1.974;0.232;241.52;8.2;0;2;18
16/1/2007;14:42:00;1.988;0.238;242.59;8.2;0;2;18
16/1/2007;14:43:00;1.974;0.232;241.63;8.2;0;1;18
16/1/2007;14:44:00;1.998;0.244;243.61;8.2;0;2;18
16/1/2007;14:45:00;1.994;0.244;243.45;8.2;0;2;18
16/1/2007;14:46:00;1.994;0.246;244.01;8.2;0;2;18
16/1/2007;14:47:00;1.984;0.24;243.29;8.2;0;1;18
16/1/2007;14:48:00;1.966;0.236;242.31;8.2;0;2;18
16/1/2007;14:49:00;1.972;0.238;242.82;8.2;0;2;18
16/1/2007;14:50:00;1.972;0.24;242.96;8.2;0;1;18
16/1/2007;14:51:00;2.03;0.298;243.46;8.4;0;2;19
16/1/2007;14:52:00;2.084;0.38;243.49;8.6;0;2;18
16/1/2007;14:53:00;2.068;0.374;242.76;8.6;0;1;18
16/1/2007;14:54:00;2.01;0.29;242.49;8.4;0;2;18
16/1/2007;14:55:00;1.986;0.264;241.96;8.2;0;1;18
16/1/2007;14:56:00;1.99;0.268;242.37;8.2;0;2;18
16/1/2007;14:57:00;2.008;0.276;243.72;8.2;0;2;18
16/1/2007;14:58:00;2.062;0.276;243.94;8.6;0;1;18
16/1/2007;14:59:00;2.016;0.282;244.45;8.4;0;2;18
16/1/2007;15:00:00;2.006;0.282;244.24;8.2;0;1;19
16/1/2007;15:01:00;2;0.28;243.77;8.2;0;2;18
16/1/2007;15:02:00;1.998;0.274;243.43;8.2;0;1;18
16/1/2007;15:03:00;2.008;0.284;244.5;8.2;0;2;18
16/1/2007;15:04:00;2.012;0.284;244.81;8.2;0;1;19
16/1/2007;15:05:00;1.992;0.252;244.67;8.2;0;2;18
16/1/2007;15:06:00;1.918;0.142;244.5;7.8;0;1;18
16/1/2007;15:07:00;1.918;0.142;244.47;7.8;0;2;18
16/1/2007;15:08:00;1.914;0.14;244.3;7.8;0;1;19
16/1/2007;15:09:00;1.922;0.144;244.93;7.8;0;2;18
16/1/2007;15:10:00;1.922;0.144;244.9;7.8;0;1;18
16/1/2007;15:11:00;1.916;0.14;244.45;7.8;0;2;19
16/1/2007;15:12:00;1.908;0.136;243.93;7.8;0;1;18
16/1/2007;15:13:00;1.896;0.114;243.97;7.8;0;2;18
16/1/2007;15:14:00;1.836;0;243.81;7.6;0;0;18
16/1/2007;15:15:00;1.174;0;245.05;5.2;0;0;8
16/1/2007;15:16:00;0.748;0;245.5;3.2;0;1;0
16/1/2007;15:17:00;0.746;0;245.42;3.2;0;0;0
16/1/2007;15:18:00;0.748;0;246.25;3.2;0;0;0
16/1/2007;15:19:00;0.756;0;246.35;3.2;0;0;0
16/1/2007;15:20:00;0.756;0;246.31;3.2;0;1;0
16/1/2007;15:21:00;0.752;0;246.45;3.2;0;0;0
16/1/2007;15:22:00;0.746;0;246.16;3.2;0;0;0
16/1/2007;15:23:00;0.75;0;246.89;3.2;0;0;0
16/1/2007;15:24:00;0.752;0;246.77;3.2;0;1;0
16/1/2007;15:25:00;0.748;0;246.53;3.2;0;0;0
16/1/2007;15:26:00;0.748;0;246.65;3.2;0;0;0
16/1/2007;15:27:00;0.932;0.244;245.45;4;0;0;0
16/1/2007;15:28:00;0.926;0.274;245.16;4;0;1;0
16/1/2007;15:29:00;0.922;0.272;244.86;4;0;0;0
16/1/2007;15:30:00;0.92;0.272;244.71;4;0;0;0
16/1/2007;15:31:00;0.91;0.262;243.11;4;0;1;0
16/1/2007;15:32:00;0.902;0.258;242.48;4;0;0;0
16/1/2007;15:33:00;0.684;0.266;243.35;3.2;0;0;0
16/1/2007;15:34:00;0.418;0.266;242.9;2;0;0;0
16/1/2007;15:35:00;0.414;0.264;242.65;2;0;1;0
16/1/2007;15:36:00;0.412;0.264;242.78;2;0;0;0
16/1/2007;15:37:00;0.412;0.266;243.04;2;0;0;0
16/1/2007;15:38:00;0.414;0.272;243.82;2;0;0;0
16/1/2007;15:39:00;0.39;0.236;244.01;1.8;0;1;0
16/1/2007;15:40:00;0.346;0.17;244.61;1.6;0;0;0
16/1/2007;15:41:00;0.252;0;244.43;1;0;0;0
16/1/2007;15:42:00;0.244;0;245.21;1;0;0;0
16/1/2007;15:43:00;0.246;0;245.56;1;0;1;0
16/1/2007;15:44:00;0.246;0;245.77;1;0;0;0
16/1/2007;15:45:00;0.246;0;245.44;1;0;0;0
16/1/2007;15:46:00;0.244;0;245.34;1;0;1;0
16/1/2007;15:47:00;0.244;0;244.57;1;0;0;0
16/1/2007;15:48:00;0.284;0;244.66;1.2;0;0;0
16/1/2007;15:49:00;0.342;0;244.73;1.6;0;0;0
16/1/2007;15:50:00;0.342;0;244.9;1.6;0;1;0
16/1/2007;15:51:00;0.338;0;245.66;1.6;0;0;0
16/1/2007;15:52:00;0.338;0;245.46;1.6;0;0;0
16/1/2007;15:53:00;0.336;0;244.99;1.6;0;0;0
16/1/2007;15:54:00;0.34;0;244.56;1.6;0;1;0
16/1/2007;15:55:00;0.338;0;244.9;1.6;0;0;0
16/1/2007;15:56:00;0.334;0;244.92;1.4;0;0;0
16/1/2007;15:57:00;0.334;0;244.55;1.4;0;0;0
16/1/2007;15:58:00;0.332;0;244.95;1.4;0;1;0
16/1/2007;15:59:00;0.436;0.158;245.4;2;0;2;0
16/1/2007;16:00:00;0.42;0.154;244.85;1.8;0;2;0
16/1/2007;16:01:00;0.438;0.152;244.62;2;0;1;0
16/1/2007;16:02:00;0.554;0.17;244.31;2.4;0;2;0
16/1/2007;16:03:00;0.636;0.288;244.25;2.8;0;2;0
16/1/2007;16:04:00;0.73;0.286;243.92;3.2;0;1;0
16/1/2007;16:05:00;0.816;0.282;243.65;3.6;0;2;0
16/1/2007;16:06:00;0.808;0.282;243.62;3.6;0;1;0
16/1/2007;16:07:00;0.806;0.284;243.74;3.6;0;2;0
16/1/2007;16:08:00;0.848;0.28;243.26;3.8;0;1;0
16/1/2007;16:09:00;1.908;0.268;242.72;7.8;0;2;18
16/1/2007;16:10:00;1.724;0.272;242.83;7.2;0;1;19
16/1/2007;16:11:00;1.7;0.28;243.79;7;0;1;18
16/1/2007;16:12:00;1.552;0.28;243.89;6.4;0;2;19
16/1/2007;16:13:00;1.566;0.344;244.04;6.6;0;1;18
16/1/2007;16:14:00;1.568;0.384;243.53;6.6;0;1;18
16/1/2007;16:15:00;1.554;0.374;242.37;6.6;0;2;18
16/1/2007;16:16:00;1.508;0.302;243.52;6.2;0;1;18
16/1/2007;16:17:00;1.492;0.326;243.52;6.2;0;1;19
16/1/2007;16:18:00;1.55;0.47;242.98;6.6;0;1;18
16/1/2007;16:19:00;1.578;0.472;244.41;6.6;0;2;18
16/1/2007;16:20:00;1.71;0.43;243.71;7.2;0;1;18
16/1/2007;16:21:00;1.648;0.134;244.29;6.8;0;0;18
16/1/2007;16:22:00;1.742;0.122;244.44;7;0;0;19
16/1/2007;16:23:00;1.734;0.12;243.82;7;0;0;18
16/1/2007;16:24:00;1.736;0.12;244.1;7;0;0;18
16/1/2007;16:25:00;1.732;0.114;244.12;7;0;0;18
16/1/2007;16:26:00;1.658;0;243.81;6.8;0;0;19
16/1/2007;16:27:00;1.658;0;243.87;6.8;0;0;18
16/1/2007;16:28:00;1.648;0;243.19;6.8;0;0;18
16/1/2007;16:29:00;1.654;0;243.57;6.8;0;0;18
16/1/2007;16:30:00;1.656;0;243.87;6.8;0;0;18
16/1/2007;16:31:00;1.664;0;244.45;6.8;0;0;19
16/1/2007;16:32:00;1.686;0;244.05;6.8;0;0;18
16/1/2007;16:33:00;1.884;0;244.23;7.6;0;0;18
16/1/2007;16:34:00;1.992;0;243.73;8;0;0;18
16/1/2007;16:35:00;1.706;0;244.15;7;0;0;18
16/1/2007;16:36:00;1.662;0;243.69;6.8;0;0;19
16/1/2007;16:37:00;2.18;0;243.1;9;0;0;18
16/1/2007;16:38:00;2.192;0.104;242.95;9;0;0;18
16/1/2007;16:39:00;1.892;0.146;243.51;7.8;0;0;18
16/1/2007;16:40:00;1.814;0.144;242.79;7.4;0;0;18
16/1/2007;16:41:00;2.046;0.142;243.12;8.4;0;0;18
16/1/2007;16:42:00;2.028;0.138;242.06;8.4;0;0;18
16/1/2007;16:43:00;2.03;0.138;242.33;8.4;0;0;18
16/1/2007;16:44:00;2.04;0.142;243.05;8.4;0;0;18
16/1/2007;16:45:00;2.026;0.138;242.21;8.4;0;0;18
16/1/2007;16:46:00;2.01;0.132;241.19;8.2;0;0;18
16/1/2007;16:47:00;2.016;0.134;241.65;8.2;0;0;18
16/1/2007;16:48:00;2.034;0.14;242.89;8.4;0;0;18
16/1/2007;16:49:00;2.036;0.14;242.6;8.4;0;0;18
16/1/2007;16:50:00;2.028;0.138;242.12;8.4;0;0;18
